    k     n             Re[I(theta1)]             Im[I(theta1)]
   68    15    3.3526699628055721e-51    1.0227988321527429e-57
   68    16    2.8216791825987846e-49    7.5753886941178674e-56
   68    17    1.8249977081903907e-47    4.3460161910667409e-54
   68    18    9.3513363833018302e-46    1.9892031977815513e-52
   68    19    3.8941628353462220e-44    7.4458575930445148e-51
   68    20    1.3466365977040524e-42    2.3274962855145627e-49
   68    21    3.9389180527891554e-41    6.1853001581627587e-48
   68    22    9.9008201680636279e-40    1.4190733518273631e-46
   68    23    2.1681653250940120e-38    2.8484249640993307e-45
   68    24    4.1863751250317459e-37    5.0606325541933159e-44
   68    25    7.2022570282291650e-36    8.0395274685168775e-43
   68    26    1.1143117842561297e-34    1.1523543399903053e-41
   68    27    1.5632167725099934e-33    1.5022171112951673e-40
   68    28    2.0030095587932678e-32    1.7937153378006006e-39
   68    29    2.3596091177377798e-31    1.9742688042991474e-38
   68    30    2.5706480052670484e-30    2.0145018284005167e-37
   68    31    2.6037022066043216e-29    1.9154468522120288e-36
   68    32    2.4635826165314333e-28    1.7050331100672284e-35
   68    33    2.1870484773617426e-27    1.4268819080827302e-34
   68    34    1.8288742653000365e-26    1.1269465737770919e-33
   68    35    1.4458131899353409e-25    8.4294786872125419e-33
   68    36    1.0841242807505459e-24    5.9906375492800358e-32
   68    37    7.7339557763508928e-24    4.0569358430173247e-31
   68    38    5.2637024976091894e-23    2.6251316249933651e-30
   68    39    3.4266084073685808e-22    1.6271023804074598e-29
   68    40    2.1387119805622477e-21    9.6825506335156265e-29
   68    41    1.2826529619103980e-20    5.5437218888066833e-28
   68    42    7.4066187876790279e-20    3.0599062301073338e-27
   68    43    4.1257868586879211e-19    1.6311993130679708e-26
   68    44    2.2209278328726413e-18    8.4127876954901569e-26
   68    45    1.1572198344361146e-17    4.2043427117477150e-25
   68    46    5.8454309251691248e-17    2.0390451181156017e-24
   68    47    2.8665437417101623e-16    9.6101308001313163e-24
   68    48    1.3665465420957377e-15    4.4072751133877852e-23
   68    49    6.3410344065134024e-15    1.9691496871685541e-22
   68    50    2.8673331220729339e-14    8.5812749641436164e-22
   68    51    1.2649118290548068e-13    3.6513739154616930e-21
   68    52    5.4495379441506067e-13    1.5185583646355966e-20
   68    53    2.2951095736074338e-12    6.1786151406007808e-20
   68    54    9.4578880689075857e-12    2.4616452840780255e-19
   68    55    3.8169113924364538e-11    9.6117575839857877e-19
   68    56    1.5097895304632205e-10    3.6810456704322777e-18
   68    57    5.8579681130279503e-10    1.3837571154913691e-17
   68    58    2.2311338718652431e-09    5.1095242168183447e-17
   68    59    8.3475152998718638e-09    1.8545063420119663e-16
   68    60    3.0699480065446785e-08    6.6203895780314563e-16
   68    61    1.1105077406390909e-07    2.3260122641465220e-15
   68    62    3.9535733076360498e-07    8.0475975751047691e-15
   68    63    1.3860652326976689e-06    2.7433828310775545e-14
   68    64    4.7878355321484610e-06    9.2193637468829014e-14
   68    65    1.6303512942816304e-05    3.0558171823171523e-13
   68    66    5.4754993141129276e-05    9.9947726122051854e-13
   68    67    1.8145587621928592e-04    3.2272692230163674e-12
   68    68    5.9363290333219688e-04    1.0292069845998099e-11
   68    69    1.9180086076588821e-03    3.2430637147056632e-11
   68    70    6.1227501584414975e-03    1.0101023748948977e-10
   68    71    1.9318608241521984e-02    3.1109769511987466e-10
   68    72    6.0269968962742809e-02    9.4777850588354498e-10
   68    73    1.8598481188080351e-01    2.8572351257522803e-09
   68    74    5.6787705177684256e-01    8.5262521973054516e-09
   68    75    1.7162248710777004e+00    2.5193087259752166e-08
   68    76    5.1353954731507194e+00    7.3730614704274004e-08
   68    77    1.5218947725250786e+01    2.1378851145638983e-07
   68    78    4.4681966290338856e+01    6.1434534192418667e-07
   68    79    1.2999830914469661e+02    1.7500451188291613e-06
   68    80    3.7490133082493304e+02    4.9431811970415841e-06
   68    81    1.0719675705575223e+03    1.3848162858070490e-05
   68    82    3.0397573552270724e+03    3.8486613480222538e-05
   68    83    8.5505078279065674e+03    1.0613502271906219e-04
   68    84    2.3863812500023232e+04    2.9049255985521064e-04
   68    85    6.6096454527732421e+04    7.8927941978044157e-04
   68    86    1.8171838246910585e+05    2.1292897899048173e-03
   68    87    4.9601006599415990e+05    5.7046956463581225e-03
   68    88    1.3444306146554358e+06    1.5181205835302386e-02
   68    89    3.6193021798588987e+06    4.0136133349199403e-02
   68    90    9.6789708169803284e+06    1.0543791634044448e-01
   68    91    2.5717451880952470e+07    2.7527321526982224e-01
   68    92    6.7903938820734844e+07    7.1434530589365230e-01
   68    93    1.7819748375426799e+08    1.8428852622559628e+00
   68    94    4.6485401158441329e+08    4.7271638199313006e+00
   68    95    1.2056090948801036e+09    1.2058114053622170e+01
   68    96    3.1091066640205855e+09    3.0591195709325792e+01
   68    97    7.9738123197159128e+09    7.7199008274590852e+01
   68    98    2.0340317500873146e+10    1.9381307618088002e+02
   68    99    5.1614158542982719e+10    4.8413500400467467e+02
   69     0    0.0000000000000000e+00    0.0000000000000000e+00
   69     1   1.1766479535769020e-133   8.1192026873907143e-138
   69     2   6.9751434938044424e-113   1.2034089283418025e-117
   69     3   9.9291318915870226e-101   7.6151338530950874e-106
   69     4    4.1876401673239385e-92    1.8071003143982539e-97
   69     5    2.0619066002260631e-85    5.6966736764372182e-91
   69     6    6.0884469855280386e-80    1.1686679864608579e-85
   69     7    2.5810035686576442e-75    3.6417454828440421e-81
   69     8    2.6448900572379735e-71    2.8589709286583729e-77
   69     9    9.1690924130253264e-68    7.8365226977382822e-74
   69    10    1.3527160611930154e-64    9.3718104316163319e-71
   69    11    1.0003057643915798e-61    5.7323629865341647e-68
   69    12    4.1839859040365753e-59    2.0165913966654471e-65
   69    13    1.0850169580939059e-56    4.4604451370336427e-63
   69    14    1.8734974844661274e-54    6.6481022843658445e-61
   69    15    2.2792895201593838e-52    7.0538099049261793e-59
   69    16    2.0449084065154538e-50    5.5690410491134221e-57
   69    17    1.4043305702114130e-48    3.3922757789952883e-55
   69    18    7.6137620540694046e-47    1.6427828606735002e-53
   69    19    3.3442527117395859e-45    6.4856994569361770e-52
   69    20    1.2163916086951857e-43    2.1323081174030188e-50
   69    21    3.7327968329973201e-42    5.9447848360099819e-49
   69    22    9.8211121447064593e-41    1.4275504004407974e-47
   69    23    2.2464640601619629e-39    2.9928662320350750e-46
   69    24    4.5219411585599968e-38    5.5429957687839625e-45
   69    25    8.0958865549855094e-37    9.1633874586161430e-44
   69    26    1.3013683775343779e-35    1.3645369103841061e-42
   69    27    1.8938771443808573e-34    1.8452119996701104e-41
   69    28    2.5138707913069842e-33    2.2822801254900808e-40
   69    29    3.0637800911376368e-32    2.5986819565987711e-39
   69    30    3.4489407734313768e-31    2.7397646659107591e-38
   69    31    3.6054716677097178e-30    2.6885359192617796e-37
   69    32    3.5172111163633787e-29    2.4672373842358745e-36
   69    33    3.2159635519782161e-28    2.1264677067228064e-35
   69    34    2.7672241346019665e-27    1.7280349111978653e-34
   69    35    2.2490034960447748e-26    1.3287321264522204e-33
   69    36    1.7322298219038974e-25    9.6990183147759146e-33
   69    37    1.2683153818674197e-24    6.7409484778979523e-32
   69    38    8.8528834786127342e-24    4.4731172531907052e-31
   69    39    5.9062400846081173e-23    2.8411574129444890e-30
   69    40    3.7753125978853559e-22    1.7313773653013581e-29
   69    41    2.3172818186358565e-21    1.0144708538848511e-28
   69    42    1.3686332823624958e-20    5.7267782628125582e-28
   69    43    7.7931315667230407e-20    3.1204245908696669e-27
   69    44    4.2857811509781902e-19    1.6440038750321013e-26
   69    45    2.2801566954931534e-18    8.3884142099621277e-26
   69    46    1.1754161381551922e-17    4.1514529632234669e-25
   69    47    5.8795272839777037e-17    1.9956125706640092e-24
   69    48    2.8576448252344915e-16    9.3300014970800596e-24
   69    49    1.3512741957497474e-15    4.2477035463707321e-23
   69    50    6.2239838065218081e-15    1.8853775380795948e-22
   69    51    2.7955819045849378e-14    8.1674853887956575e-22
   69    52    1.2257869351424883e-13    3.4567705817867174e-21
   69    53    5.2520675659331367e-13    1.4307549724715502e-20
   69    54    2.2010355299111328e-12    5.7965408276502632e-20
   69    55    9.0300730381665354e-12    2.3006771810032422e-19
   69    56    3.6298422833692857e-11    8.9532199155919564e-19
   69    57    1.4307430497102213e-10    3.4188031666022100e-18
   69    58    5.5340070858996397e-10    1.2819081738171256e-17
   69    59    2.1019948671316694e-09    4.7231073979093394e-17
   69    60    7.8456915609075871e-09    1.7110844855805103e-16
   69    61    2.8795016722486992e-08    6.0989912847056384e-16
   69    62    1.0398122743594083e-07    2.1401498989869199e-15
   69    63    3.6965450217991626e-07    7.3973139305416977e-15
   69    64    1.2944350760560323e-06    2.5198796414153813e-14
   69    65    4.4672069609469024e-06    8.4641342970370533e-14
   69    66    1.5201308597588563e-05    2.8047423741969678e-13
   69    67    5.1029634644364577e-05    9.1730122710337090e-13
   69    68    1.6906686816047051e-04    2.9623148231485865e-12
   69    69    5.5306753612518848e-04    9.4500407846875229e-12
   69    70    1.7871543329341260e-03    2.9791626096510823e-11
   69    71    5.7066713110700681e-03    9.2849570976000465e-11
   69    72    1.8013817063425530e-02    2.8618745823108499e-10
   69    73    5.6232685042729436e-02    8.7268851657688968e-10
   69    74    1.7365347474041187e-01    2.6336154452476402e-09
   69    75    5.3068252020190354e-01    7.8681062772187599e-09
   69    76    1.6053946200881184e+00    2.3278089634382653e-08
   69    77    4.8090348365932751e+00    6.8220156106914267e-08
   69    78    1.4268921189087466e+01    1.9810256671030626e-07
   69    79    4.1947331395632894e+01    5.7016207577518044e-07
   69    80    1.2221247792006085e+02    1.6268648892759594e-06
   69    81    3.5297032968848231e+02    4.6031933322976527e-06
   69    82    1.0108374688758369e+03    1.2918940572865677e-05
   69    83    2.8711099046108320e+03    3.5971279627468849e-05
   69    84    8.0899263264585470e+03    9.9390225976645513e-05
   69    85    2.2618443296447826e+04    2.7257380264086493e-04
   69    86    6.2762146246619683e+04    7.4210873954062395e-04
   69    87    1.7287806634622181e+05    2.0062313257047880e-03
   69    88    4.7279826513061032e+05    5.3865209878372804e-03
   69    89    1.2840721671508367e+06    1.4365820268566001e-02
   69    90    3.4638677540251818e+06    3.8064941975938245e-02
   69    91    9.2825943116896860e+06    1.0022308733746521e-01
   69    92    2.4716604013650771e+07    2.6225923977791493e-01
   69    93    6.5402169477460720e+07    6.8215689153385206e-01
   69    94    1.7200834243692574e+08    1.7639887947279826e+00
   69    95    4.4970587653703219e+08    4.5355584880771076e+00
   69    96    1.1689467446415141e+09    1.1597175606997281e+01
   69    97    3.0214209209985261e+09    2.9493153196166894e+01
   69    98    7.7667481264106903e+09    7.4609935767725148e+01
   69    99    1.9858106174195919e+10    1.8777408098332614e+02
   70     0    0.0000000000000000e+00    0.0000000000000000e+00
   70     1   5.2806788029315050e-136   3.6966219771123501e-140
   70     2   6.2603769145150764e-115   1.0957399958494575e-119
   70     3   1.3366163461634074e-102   1.0399620290343381e-107
   70     4    7.5152469385133943e-94    3.2900092571908147e-99
   70     5    4.6246127677941687e-87    1.2961766760841737e-92
   70     6    1.6383227449194822e-81    3.1901792142732735e-87
   70     7    8.1005869394475155e-77    1.1594766801321379e-82
   70     8    9.4841521723791737e-73    1.0399626494892322e-78
   70     9    3.6976326773994854e-69    3.2057490512262286e-75
   70    10    6.0589665148864895e-66    4.2580891200537862e-72
   70    11    4.9264878096393898e-63    2.8636988949720367e-69
   70    12    2.2469146598598026e-60    1.0984797145978754e-66
   70    13    6.3093023704678800e-58    2.6308045754732760e-64
   70    14    1.1726062668787415e-55    4.2203575236013801e-62
   70    15    1.5276179193073925e-53    4.7948765336264872e-60
   70    16    1.4610133394994037e-51    4.0353781837725309e-58
   70    17    1.0653650906820410e-49    2.6099245723267736e-56
   70    18    6.1116074000083749e-48    1.3372953199637454e-54
   70    19    2.8315450977079167e-46    5.5687111827286958e-53
   70    20    1.0832910614593515e-44    1.9256475842112324e-51
   70    21    3.4877894739488516e-43    5.6323282393390101e-50
   70    22    9.6054752626991469e-42    1.4156814405418873e-48
   70    23    2.2950167175551792e-40    3.1000506468284034e-47
   70    24    4.8161720437509158e-39    5.9854274110227869e-46
   70    25    8.9735019296023566e-38    1.0296860019196516e-44
   70    26    1.4986746202510471e-36    1.5930174848399511e-43
   70    27    2.2626125809890239e-35    2.2346475665918954e-42
   70    28    3.1112956762695778e-34    2.8631702962193028e-41
   70    29    3.9230739977408731e-33    3.3726927906900522e-40
   70    30    4.5634531662222531e-32    3.6740922017015674e-39
   70    31    4.9239237025552998e-31    3.7210674887545805e-38
   70    32    4.9524746555015172e-30    3.5205471561479753e-37
   70    33    4.6641311849715432e-29    3.1251161617362064e-36
   70    34    4.1297760776999442e-28    2.6130887835980487e-35
   70    35    3.4506811853792078e-27    2.0655838146816119e-34
   70    36    2.7301348962950465e-26    1.5487014816555763e-33
   70    37    2.0517323189994425e-25    1.1047040090734140e-32
