    k     n             Re[I(theta1)]             Im[I(theta1)]
   78    57    2.5278396479645438e-16    6.6711115553605983e-23
   78    58    1.1255385166872571e-15    2.8775677872887329e-22
   78    59    4.9072598896145484e-15    1.2161688835418163e-21
   78    60    2.0966206405061369e-14    5.0399754266596923e-21
   78    61    8.7845633612973294e-14    2.0494532355309261e-20
   78    62    3.6119499659538464e-13    8.1830688209820596e-20
   78    63    1.4583826011263154e-12    3.2102746106540402e-19
   78    64    5.7860557418876754e-12    1.2381740847912412e-18
   78    65    2.2570199229971104e-11    4.6977287125411728e-18
   78    66    8.6611969951040070e-11    1.7542931691676611e-17
   78    67    3.2714996102785104e-10    6.4514097156019632e-17
   78    68    1.2169373219428713e-09    2.3375721411161259e-16
   78    69    4.4602352606565368e-09    8.3491690237455074e-16
   78    70    1.6114686056871431e-08    2.9409654093192625e-15
   78    71    5.7419284597063781e-08    1.0221081673357292e-14
   78    72    2.0186191345360598e-07    3.5062886052036959e-14
   78    73    7.0047476262965077e-07    1.1877310070286316e-13
   78    74    2.4001884277652057e-06    3.9744455452831067e-13
   78    75    8.1241697136188776e-06    1.3142695182435564e-12
   78    76    2.7173946624231102e-05    4.2963191853208718e-12
   78    77    8.9850266750072418e-05    1.3888693213176451e-11
   78    78    2.9378233894725912e-04    4.4414170428675639e-11
   78    79    9.5019470528677420e-04    1.4054454388480197e-10
   78    80    3.0409941616302621e-03    4.4022051742726113e-10
   78    81    9.6330729763974016e-03    1.3652648977762372e-09
   78    82    3.0212429960017755e-02    4.1934897734842106e-09
   78    83    9.3842277329301907e-02    1.2760372022474088e-08
   78    84    2.8874836358550199e-01    3.8476260236780348e-08
   78    85    8.8036017398450794e-01    1.1499333112417306e-07
   78    86    2.6602887350873772e+00    3.4072757384430475e-07
   78    87    7.9694522293016696e+00    1.0011461535831801e-06
   78    88    2.3673340195676303e+01    2.9176984073673767e-06
   78    89    6.9745869957614175e+01    8.4358667864467849e-06
   78    90    2.0384425406557540e+02    2.4202254261811946e-05
   78    91    5.9113867325826254e+02    6.8913762358660259e-05
   78    92    1.7012886199236734e+03    1.9478897552350466e-04
   78    93    4.8601334714943259e+03    5.4665385410934578e-04
   78    94    1.3784181706486857e+04    1.5234516943304134e-03
   78    95    3.8819924549590069e+04    4.2168598168431520e-03
   78    96    1.0857879183070129e+05    1.1594907453021913e-02
   78    97    3.0166517281758948e+05    3.1676273486885627e-02
   78    98    8.3265681691296678e+05    8.5992042746940597e-02
   78    99    2.2836848598009469e+06    2.3200979480644349e-01
   79     0    0.0000000000000000e+00    0.0000000000000000e+00
   79     1   2.1073557691321349e-157   1.6648633998886430e-160
   79     2   1.2785418512619402e-133   2.5254356374054031e-137
   79     3   1.0485836994215380e-119   9.2068216405779410e-124
   79     4   7.8435579031048571e-110   3.8746915667489572e-114
   79     5   3.5910771399083033e-102   1.1356661022238727e-106
   79     6    6.5529087380413389e-96   1.4396153975824998e-100
   79     7    1.2947659180673833e-90    2.0906720717467572e-95
   79     8    5.0301971420605758e-86    6.2215490363117263e-91
   79     9    5.6458932495629380e-82    5.5204020168314132e-87
   79    10    2.3808959725036572e-78    1.8867735229170570e-83
   79    11    4.5498308427013323e-75    2.9817563588753551e-80
   79    12    4.5247016211948419e-72    2.4934414572170466e-77
   79    13    2.6011134507250560e-69    1.2223066578504798e-74
   79    14    9.3794117628806415e-67    3.8035512785943557e-72
   79    15    2.2633860632134848e-64    8.0026566689023248e-70
   79    16    3.8510296952381607e-62    1.1978689632158400e-67
   79    17    4.8213791733096621e-60    1.3297992232251195e-65
   79    18    4.6015091051346323e-58    1.1332711788511263e-63
   79    19    3.4484878675920242e-56    7.6311775961915461e-62
   79    20    2.0808459948016572e-54    4.1607045680676450e-60
   79    21    1.0328160797019663e-52    1.8754841751533991e-58
   79    22    4.2950612613554479e-51    7.1157402117666395e-57
   79    23    1.5205612842169899e-49    2.3080022765770744e-55
   79    24    4.6469352666110643e-48    6.4870705032057017e-54
   79    25    1.2409578104862954e-46    1.5989039611705795e-52
   79    26    2.9271873829285723e-45    3.4923220631327068e-51
   79    27    6.1573333075273766e-44    6.8228312402990059e-50
   79    28    1.1648665275061817e-42    1.2021879118958257e-48
   79    29    1.9971218087821722e-41    1.9246734605430381e-47
   79    30    3.1242439068224438e-40    2.8184504934600935e-46
   79    31    4.4871657845816120e-39    3.7978621766818402e-45
   79    32    5.9498465100755761e-38    4.7347985063866482e-44
   79    33    7.3205173886595476e-37    5.4882931101741109e-43
   79    34    8.3961276243812051e-36    5.9414783396101170e-42
   79    35    9.0145118530645951e-35    6.0318608372034770e-41
   79    36    9.0949738223118077e-34    5.7641487502114715e-40
   79    37    8.6534493660627863e-33    5.2028280369778108e-39
   79    38    7.7896005830882775e-32    4.4497714819058240e-38
   79    39    6.6539364038465321e-31    3.6165628828374619e-37
   79    40    5.4085394737432654e-30    2.8008124392765627e-36
   79    41    4.1940190923483392e-29    2.0719742753350642e-35
   79    42    3.1099996793736880e-28    1.4675775150986210e-34
   79    43    2.2101781197194462e-27    9.9739439042816039e-34
   79    44    1.5084200879856949e-26    6.5170362747762312e-33
   79    45    9.9054948439607856e-26    4.1016633520415499e-32
   79    46    6.2699567758760888e-25    2.4908763886543055e-31
   79    47    3.8318874914260755e-24    1.4619522830846647e-30
   79    48    2.2646443854516557e-23    8.3054795440332628e-30
   79    49    1.2961739160475318e-22    4.5736942230036501e-29
   79    50    7.1944995332157055e-22    2.4446851989058686e-28
   79    51    3.8776999099190427e-21    1.2699299621759101e-27
   79    52    2.0319514395443676e-20    6.4187878631157220e-27
   79    53    1.0363744262263527e-19    3.1603004986384329e-26
   79    54    5.1505637876937421e-19    1.5172739529643183e-25
   79    55    2.4967318296131293e-18    7.1103758041699566e-25
   79    56    1.1816479955971845e-17    3.2555400425973622e-24
   79    57    5.4651355612828980e-17    1.4576138256493690e-23
   79    58    2.4722185078724287e-16    6.3873016640754808e-23
   79    59    1.0947194096715590e-15    2.7415450656099480e-22
   79    60    4.7488400986173777e-15    1.1534694233296983e-21
   79    61    2.0195876948947399e-14    4.7606103923041437e-21
   79    62    8.4262449207699938e-14    1.9286909743829864e-20
   79    63    3.4513776107920956e-13    7.6751907543701616e-20
   79    64    1.3887203139483732e-12    3.0020068826016696e-19
   79    65    5.4924331956412696e-12    1.1547470171041514e-18
   79    66    2.1364558989683083e-11    4.3707842427960100e-18
   79    67    8.1779065512078046e-11    1.6287809032424936e-17
   79    68    3.0820412525609471e-10    5.9788763995459378e-17
   79    69    1.1441991823779837e-09    2.1629323402805877e-16
   79    70    4.1864011218289546e-09    7.7150045308559455e-16
   79    71    1.5102752174203119e-08    2.7145253244874144e-15
   79    72    5.3745096394558760e-08    9.4254537179862119e-15
   79    73    1.8874367575622416e-07    3.2310194393831827e-14
   79    74    6.5438362968558238e-07    1.0938974683516396e-13
   79    75    2.2407183869847241e-06    3.6591240135206117e-13
   79    76    7.5805106690588562e-06    1.2097569557080745e-12
   79    77    2.5346673115016729e-05    3.9544882244365061e-12
   79    78    8.3792197464316274e-05    1.2784927070777127e-11
   79    79    2.7396131749614588e-04    4.0894129572864114e-11
   79    80    8.8616649773536082e-04    1.2945294588046923e-10
   79    81    2.8367031832734952e-03    4.0567618882264206e-10
   79    82    8.9890127023934084e-03    1.2588881973029896e-09
   79    83    2.8205374865654456e-02    3.8694894119720872e-09
   79    84    8.7657935941768808e-02    1.1784017368540169e-08
   79    85    2.6990034815531372e-01    3.5564476723151890e-08
   79    86    8.2352675310305135e-01    1.0639688413467314e-07
   79    87    2.4906879600862952e+00    3.1559716473499704e-07
   79    88    7.4684381483347932e+00    9.2838383164737191e-07
   79    89    2.2207876772302853e+01    2.7089902040650537e-06
   79    90    6.5500643629138324e+01    7.8426792002202127e-06
   79    91    1.9166225443323287e+02    2.2531348531945914e-05
   79    92    5.5650388188159445e+02    6.4248228500869470e-05
   79    93    1.6037086570938352e+03    1.8187330885249104e-04
   79    94    4.5876538316423221e+03    5.1119950907125601e-04
   79    95    1.3029962750768636e+04    1.4269300260049045e-03
   79    96    3.6750218333016754e+04    3.9562187271165693e-03
   79    97    1.0294736079280129e+05    1.0896710445595561e-02
   79    98    2.8647120185469300e+05    2.9820698060593471e-02
   79    99    7.9200291733883170e+05    8.1098907854093946e-02
   80     0    0.0000000000000000e+00    0.0000000000000000e+00
   80     1   8.2754406482478331e-160   6.6205555946605137e-163
   80     2   1.0041032514824494e-135   2.0084512090650762e-139
   80     3   1.2351642764089168e-121   1.0982247659447892e-125
   80     4   1.2317630924189421e-111   6.1618164858641082e-116
   80     5   7.0483806475282758e-104   2.2571988179896151e-108
   80     6    1.5431470734041329e-97   3.4329742655402988e-102
   80     7    3.5565213621136784e-92    5.8152262150833962e-97
   80     8    1.5787455766376941e-87    1.9772756262001398e-92
   80     9    1.9929676121130037e-83    1.9732139832077053e-88
   80    10    9.3355588175773927e-80    7.4911635384451973e-85
   80    11    1.9617768826451573e-76    1.3018147330717638e-81
   80    12    2.1275590893312013e-73    1.1871509569659305e-78
   80    13    1.3244905802495026e-70    6.3019742714508604e-76
   80    14    5.1412973239980845e-68    2.1109814519468441e-73
   80    15    1.3287061625212475e-65    4.7565607934040454e-71
   80    16    2.4103107540085441e-63    7.5907371428916585e-69
   80    17    3.2046510808783450e-61    8.9487693019289637e-67
   80    18    3.2367187292759138e-59    8.0703987920573373e-65
   80    19    2.5590185575431174e-57    5.7329859592260105e-63
   80    20    1.6244540255883627e-55    3.2882624393480193e-61
   80    21    8.4608422028280175e-54    1.5553318261790229e-59
   80    22    3.6837038085613142e-52    6.1778996519135865e-58
   80    23    1.3624901614938261e-50    2.0934226546826338e-56
   80    24    4.3418628463881785e-49    6.1352830149863323e-55
   80    25    1.2069232098071484e-47    1.5740054441185914e-53
   80    26    2.9585485093041053e-46    3.5726286820418167e-52
   80    27    6.4576034272707066e-45    7.2422319943574238e-51
   80    28    1.2658937594837842e-43    1.3222260491580254e-49
   80    29    2.2459589598944990e-42    2.1905301898995036e-48
   80    30    3.6315315866643171e-41    3.3153730600966092e-47
   80    31    5.3848063467083662e-40    4.6120708662732323e-46
   80    32    7.3636479916693182e-39    5.9296463102847177e-45
   80    33    9.3343149082451296e-38    7.0810682107806268e-44
   80    34    1.1019520205778408e-36    7.8900420263515408e-43
   80    35    1.2166948021748040e-35    8.2370518627780466e-42
   80    36    1.2613359073034851e-34    8.0876997390471918e-41
   80    37    1.2321456671625457e-33    7.4946590581519511e-40
   80    38    1.1378973610103166e-32    6.5757289516983322e-39
   80    39    9.9648291561833625e-32    5.4787795526633221e-38
   80    40    8.2980888032464373e-31    4.3466695370582789e-37
   80    41    6.5879927094460458e-30    3.2919949312693869e-36
   80    42    4.9984879703579704e-29    2.3856606722443311e-35
   80    43    3.6324899925356731e-28    1.6578692492386189e-34
   80    44    2.5336871298478792e-27    1.1070406957808789e-33
   80    45    1.6995178848592345e-26    7.1165351950073168e-33
   80    46    1.0982680098490089e-25    4.4119537121894404e-32
   80    47    6.8491305447617566e-25    2.6422052426848488e-31
   80    48    4.1285263879908150e-24    1.5308964615289336e-30
   80    49    2.4089753660986518e-23    8.5940406101716282e-30
   80    50    1.3625520976912702e-22    4.6807080393103881e-29
   80    51    7.4804353257524098e-22    2.4765276279209177e-28
   80    52    3.9910734447854065e-21    1.2744258534365861e-27
   80    53    2.0717953681644998e-20    6.3858382566663096e-27
   80    54    1.0475503332375120e-19    3.1190152811884696e-26
   80    55    5.1644487090749107e-19    1.4864551550500008e-25
   80    56    2.4849611804615614e-18    6.9188728226393234e-25
   80    57    1.1680583040691149e-17    3.1481857371110517e-24
   80    58    5.3683417426491795e-17    1.4015168456199794e-23
   80    59    2.4143940741734818e-16    6.1094410737073420e-23
   80    60    1.0634368463317571e-15    2.6097807304480282e-22
   80    61    4.5906768675468189e-15    1.0932596565299245e-21
   80    62    1.9436274219131974e-14    4.4942894794067205e-21
   80    63    8.0763529015002333e-14    1.8142791856397438e-20
   80    64    3.2958246050516863e-13    7.1965723688557553e-20
   80    65    1.3216812230856890e-12    2.8066353435270431e-19
   80    66    5.2114431496067225e-12    1.0767950797625495e-18
   80    67    2.0216271804875343e-11    4.0663388477933905e-18
   80    68    7.7194795104675974e-11    1.5122493696562286e-17
   80    69    2.9029569404328546e-10    5.5412584259287528e-17
   80    70    1.0756494419976663e-09    2.0015425055232388e-16
   80    71    3.9289929456587711e-09    7.1300066914438719e-16
   80    72    1.4153573760992148e-08    2.5059509627993524e-15
   80    73    5.0305001275945596e-08    8.6934767824484799e-15
   80    74    1.7647957422810260e-07    2.9780085383065596e-14
   80    75    6.1134539845196875e-07    1.0077108350855918e-13
   80    76    2.0919508907616457e-06    3.3696338900685574e-13
   80    77    7.0736908908622045e-06    1.1138305419423816e-12
   80    78    2.3644018152574542e-05    3.6407583805290939e-12
   80    79    7.8148747377180039e-05    1.1771772209520397e-11
   80    80    2.5549803591920413e-04    3.7662099488669838e-11
   80    81    8.2651708442287248e-04    1.1926419832061685e-10
   80    82    2.6463278617158167e-03    3.7392438707928967e-10
   80    83    8.3885516187775337e-03    1.1610371971180052e-09
   80    84    2.6333051513394233e-02    3.5711915282474094e-09
   80    85    8.1884411739755428e-02    1.0884201006564179e-08
   80    86    2.5228875172533466e-01    3.2877896349924933e-08
   80    87    7.7036746074326534e-01    9.8455348001207415e-08
   80    88    2.3318699615396006e+00    2.9234957964793981e-07
   80    89    6.9986843964620249e+00    8.6097395926473419e-07
   80    90    2.0831955058250124e+01    2.5153305312255265e-06
   80    91    6.1508866537897909e+01    7.2913425576983542e-06
   80    92    1.8018923982553480e+02    2.0975587598067403e-05
   80    93    5.2382924689127935e+02    5.9896135843809560e-05
   80    94    1.5114849031831029e+03    1.6980189197569445e-04
   80    95    4.3296391965459243e+03    4.7799527325122741e-04
   80    96    1.2314347312977370e+04    1.3363424054601580e-03
   80    97    3.4782301368787696e+04    3.7110618923749386e-03
   80    98    9.7581037634723296e+04    1.0238487218005320e-02
   80    99    2.7195896893701307e+05    2.8067200602346201e-02
   81     0    0.0000000000000000e+00    0.0000000000000000e+00
   81     1   3.2095897574252644e-162   2.5998455325728534e-165
   81     2   7.7883849975369702e-138   1.5773354562865730e-141
   81     3   1.4369867453527492e-123   1.2936339435831678e-127
   81     4   1.9105077987960171e-113   9.6765436867966036e-118
   81     5   1.3663531516673636e-105   4.4302721348284379e-110
   81     6    3.5891473334184559e-99   8.0842168651258997e-104
   81     7    9.6487808074967545e-94    1.5973235680739828e-98
   81     8    4.8938939239020699e-89    6.2056042665008606e-94
   81     9    6.9484159591442613e-85    6.9651227278646760e-90
   81    10    3.6154407536924924e-81    2.9371975892603895e-86
   81    11    8.3546519151679522e-78    5.6128598366195790e-83
   81    12    9.8810106976210730e-75    5.5818048245120426e-80
   81    13    6.6614762583290941e-72    3.2087750947399141e-77
   81    14    2.7835956942465852e-69    1.1570453165870174e-74
   81    15    7.7044239392870178e-67    2.7920787404762743e-72
   81    16    1.4900986357479427e-64    4.7505029824209653e-70
   81    17    2.1039781247479991e-62    5.9473997874755537e-68
   81    18    2.2488792579780849e-60    5.6760816124323332e-66
   81    19    1.8757737933912695e-58    4.2537199713323322e-64
   81    20    1.2526890818208062e-56    2.5666774421989548e-62
   81    21    6.8466630919500582e-55    1.2739277035630699e-60
   81    22    3.1209115762745406e-53    5.2976203002681536e-59
   81    23    1.2060107759055366e-51    1.8754447054980633e-57
   81    24    4.0075705079463079e-50    5.7313243241275306e-56
   81    25    1.1595923938152655e-48    1.5304971291179956e-54
   81    26    2.9540492879932252e-47    3.6100418535923025e-53
   81    27    6.6906605439552724e-46    7.5934582748012171e-52
   81    28    1.3590817500279389e-44    1.4365056149090240e-50
   81    29    2.4953695961507964e-43    2.4627416943476246e-49
   81    30    4.1704157425183908e-42    3.8524878010304220e-48
   81    31    6.3844248213845878e-41    5.5328554544951045e-47
   81    32    9.0041624761128007e-40    7.3360558127635678e-46
   81    33    1.1759686490877862e-38    9.0256197760650766e-45
   81    34    1.4289886555455230e-37    1.0351215936663015e-43
   81    35    1.6226079019205920e-36    1.1112973191557512e-42
   81    36    1.7284739801619635e-35    1.1211502180064995e-41
   81    37    1.7335969954683103e-34    1.0666561490083957e-40
   81    38    1.6425364683498561e-33    9.6011153251563109e-40
   81    39    1.4746740990673091e-32    8.2007747358340387e-39
   81    40    1.2581206873452583e-31    6.6653714318725868e-38
   81    41    1.0226648840020579e-30    5.1682223842124193e-37
   81    42    7.9393704258077294e-30    3.8320912403358356e-36
   81    43    5.9001420021231121e-29    2.7231132020544880e-35
   81    44    4.2060702663486197e-28    1.8583256265743478e-34
   81    45    2.8819094179437331e-27    1.2202108558084574e-33
   81    46    1.9013825040936263e-26    7.7229018250729371e-33
   81    47    1.2100074391791547e-25    4.7193695126194049e-32
   81    48    7.4393111004765013e-25    2.7888455956819976e-31
   81    49    4.4254447308889288e-24    1.5960219469130121e-30
   81    50    2.5507868304621286e-23    8.8577853102641002e-30
   81    51    1.4264654969087046e-22    4.7735946764236867e-29
   81    52    7.7492771912377469e-22    2.5010893379200424e-28
   81    53    4.0943561567414459e-21    1.2754833919218645e-27
   81    54    2.1062856777337514e-20    6.3380080476453486e-27
   81    55    1.0561171210380809e-19    3.0719024318313890e-26
   81    56    5.1665551991673323e-19    1.4536461646516905e-25
   81    57    2.4682670760890703e-18    6.7220865791933341e-25
   81    58    1.1525816428849095e-17    3.0403253716424253e-24
   81    59    5.2650931091247870e-17    1.3460571535294761e-23
   81    60    2.3547394502389725e-16    5.8381208502709140e-23
   81    61    1.0318398182537815e-15    2.4823924410357378e-22
   81    62    4.4333106976501910e-15    1.0355266691210045e-21
   81    63    1.8689129605347003e-14    4.2406890420862689e-21
   81    64    7.7353370303696232e-14    1.7059751256937954e-20
   81    65    3.1453535328238362e-13    6.7458055988079858e-20
   81    66    1.2572392829604851e-12    2.6234406349208581e-19
   81    67    4.9427768282519360e-12    1.0039794522452445e-18
   81    68    1.9123343564913350e-11    3.7828887273153731e-18
   81    69    7.2848581443924080e-11    1.4040617970886610e-17
   81    70    2.7337424804684022e-10    5.1359631215624199e-17
   81    71    1.0110643167432431e-09    1.8523821594097092e-16
   81    72    3.6870691394999214e-09    6.5902776221909254e-16
   81    73    1.3263355420643900e-08    2.3137932419946706e-15
   81    74    4.7084243887622820e-08    8.0198956663198992e-15
   81    75    1.6501402218226373e-07    2.7453933141290966e-14
   81    76    5.7115645915970537e-07    9.2852495791885122e-14
   81    77    1.9531589085786669e-06    3.1037783873704608e-13
   81    78    6.6011746225370113e-06    1.0257575374001800e-12
   81    79    2.2057328807174090e-05    3.3527296119976487e-12
   81    80    7.2890990399121386e-05    1.0841502843871091e-11
   81    81    2.3829766157864842e-04    3.4693622039410279e-11
   81    82    7.7094128319580169e-04    1.0990210654162045e-10
   81    83    2.4689034341370533e-03    3.4473140275185147e-10
   81    84    7.8286918455744061e-03    1.0710057771409253e-09
   81    85    2.4586298450765518e-02    3.2964937767409476e-09
   81    86    7.6494159176151072e-02    1.0054752727953768e-08
   81    87    2.3583206354482641e-01    3.0398662959399873e-08
   81    88    7.2064485694324709e-01    9.1117758389552045e-08
   81    89    2.1831537729851105e+00    2.7084133318545466e-07
   81    90    6.5582681306722037e+00    7.9851800850859168e-07
   81    91    1.9540229756553579e+01    2.3356273503177132e-06
   81    92    5.7755913008466592e+01    6.7789047504772032e-06
   81    93    1.6938583595229767e+02    1.9527099322429914e-05
   81    94    4.9301053376375711e+02    5.5836781666763088e-05
   81    95    1.4243462466051717e+03    1.5852104729493691e-04
   81    96    4.0853975695043096e+03    4.4690400116368083e-04
   81    97    1.1635604999736457e+04    1.2513437672981916e-03
   81    98    3.2911944848938125e+04    3.4805351292265382e-03
   81    99    9.2469758154978932e+04    9.6181600933335047e-03
   82     0    0.0000000000000000e+00    0.0000000000000000e+00
   82     1   1.2296435738834545e-164   1.0083371996550506e-167
   82     2   5.9674424321398029e-140   1.2234676264718026e-143
   82     3   1.6514041343618861e-125   1.5050053497837262e-129
   82     4   2.9271440502675149e-115   1.5008573081196508e-119
   82     5   2.6164450941619366e-107   8.5881601879594540e-112
   82     6   8.2461647834767121e-101   1.8802532091721477e-105
   82     7    2.5858196393612130e-95   4.3334353919149023e-100
   82     8    1.4985734979277213e-90    1.9236080055726851e-95
   82     9    2.3930683090534819e-86    2.4282970892329230e-91
   82    10    1.3831485592113415e-82    1.1374666037283516e-87
   82    11    3.5147706622569006e-79    2.3902553178418464e-84
   82    12    4.5333007155554995e-76    2.5922221955050483e-81
   82    13    3.3097054954291332e-73    1.6137450658744312e-78
   82    14    1.4888158425449286e-70    6.2640289210736107e-76
   82    15    4.4132366189178870e-68    1.6188419852640090e-73
   82    16    9.1005478238092774e-66    2.9365844341828145e-71
   82    17    1.3646373162803386e-63    3.9043036521120503e-69
   82    18    1.5436476359259764e-61    3.9433069709444156e-67
   82    19    1.3583570324367987e-59    3.1176059769168303e-65
   82    20    9.5435834031414386e-58    1.9790042190389983e-63
   82    21    5.4737226040716131e-56    1.0307271162361545e-61
   82    22    2.6123004046489607e-54    4.4875044124416797e-60
   82    23    1.0546797232576244e-52    1.6597507373298042e-58
   82    24    3.6546417517801578e-51    5.2890064504610617e-57
   82    25    1.1007707627574356e-49    1.4701623157179037e-55
   82    26    2.9142720687244218e-48    3.6037205106920684e-54
   82    27    6.8493238548431833e-47    7.8655591849233779e-53
   82    28    1.4417269111122530e-45    1.5418436583382080e-51
   82    29    2.7394622545601856e-44    2.7354496197281654e-50
   82    30    4.7323273745969644e-43    4.4228222536646287e-49
   82    31    7.4797682264590764e-42    6.5578486642925288e-48
   82    32    1.0879709888495219e-40    8.9673639950333739e-47
   82    33    1.4640030382264629e-39    1.1366676382734247e-45
   82    34    1.8312064087406341e-38    1.3418122173130795e-44
   82    35    2.1384428943874782e-37    1.4814514054154094e-43
   82    36    2.3407606535232889e-36    1.5357193656401869e-42
   82    37    2.4104963173284030e-35    1.5000892278122004e-41
   82    38    2.3432011016980008e-34    1.3852578104542841e-40
   82    39    2.1568276766635020e-33    1.2130210727613005e-39
   82    40    1.8852568416099731e-32    1.0100572230215824e-38
   82    41    1.5690203400720171e-31    8.0184202272841131e-38
   82    42    1.2464064118189058e-30    6.0833176747823748e-37
   82    43    9.4723577133696044e-30    4.4204929455830857e-36
   82    44    6.9015912376083048e-29    3.0830596593469352e-35
   82    45    4.8305418987435921e-28    2.0678333595957737e-34
   82    46    3.2538950586804454e-27    1.3361558666752907e-33
   82    47    2.1131272561723364e-26    8.3318474547313157e-33
   82    48    1.3251580790836457e-25    5.0217610453557144e-32
   82    49    8.0369498817936735e-25    2.9298570842354135e-31
   82    50    4.7208219283981087e-24    1.6569836744668570e-30
   82    51    2.6892480276117331e-23    9.0958001290269762e-30
   82    52    1.4875816015632192e-22    4.8523321204106676e-29
   82    53    7.9999190388839202e-22    2.5185594747975903e-28
   82    54    4.1873001712543307e-21    1.2732759945211561e-27
   82    55    2.1354431486670941e-20    6.2764144983637667e-27
   82    56    1.0621451278035902e-19    3.0195686329877151e-26
   82    57    5.1574465877009328e-19    1.4191394494588420e-25
   82    58    2.4469887080400762e-18    6.5212901452699725e-25
   82    59    1.1353939191384837e-17    2.9324584041752439e-24
   82    60    5.1562103694390529e-17    1.2914072462907384e-23
   82    61    2.2936047020757165e-16    5.5738269911344061e-23
   82    62    1.0000651045352509e-15    2.3594588912972165e-22
   82    63    4.2772255036179373e-15    9.8024508769758406e-22
   82    64    1.7955938273687500e-14    3.9994546972091838e-21
   82    65    7.4035574957747765e-14    1.6035333184912342e-20
   82    66    2.9999964380969249e-13    6.3215137703460213e-20
   82    67    1.1953594018525531e-12    2.4517329791154471e-19
   82    68    4.6861047514865574e-12    9.3597942753967022e-19
   82    69    1.8083764026857755e-11    3.5190237180872259e-18
   82    70    6.8730043670395737e-11    1.3036252713983352e-17
   82    71    2.5739109008837724e-10    4.7605896202605962e-17
   82    72    9.5022998184978725e-10    1.7145104113448854e-16
   82    73    3.4597369604406329e-09    6.0922357765992135e-16
   82    74    1.2428519451555857e-08    2.1367242923498547e-15
   82    75    4.4068976560656105e-08    7.3999049234360352e-15
   82    76    1.5429502916042324e-07    2.5314733099501447e-14
   82    77    5.3362686735946227e-07    8.5575061435623557e-14
   82    78    1.8236655160225411e-06    2.8595557888572222e-13
   82    79    6.1606041376190481e-06    9.4487054398730885e-13
   82    80    2.0578566984302073e-05    3.0882161039054126e-12
   82    81    6.7992069073241181e-05    9.9870813905206890e-12
   82    82    2.2227215430316782e-04    3.1966407320029084e-11
   82    83    7.1915570785779687e-04    1.0129718035715903e-10
   82    84    2.3035335566140504e-03    3.1788388551228363e-10
   82    85    7.3066457650430138e-03    9.8814856100847455e-10
   82    86    2.2956587168600166e-02    3.0434719504494075e-09
   82    87    7.1461499623630978e-02    9.2900159512677404e-09
   82    88    2.2045416906282123e-01    2.8110376669736390e-08
   82    89    6.7413678420933942e-01    8.4337211351426221e-08
   82    90    2.0439008181166654e+00    2.5094007228035615e-07
   82    91    6.1453815824133811e+00    7.4064745711900902e-07
   82    92    1.8327660935378436e+01    2.1688681004966260e-06
   82    93    5.4227948051184406e+01    6.3026204183271400e-06
   82    94    1.5921466083524339e+02    1.8178539278615478e-05
   82    95    4.6394837306178664e+02    5.2050783151790357e-05
   82    96    1.3420330145898090e+03    1.4798032621259137e-04
   82    97    3.8542625693239675e+03    4.1779625289402116e-04
   82    98    1.0992058967869345e+04    1.1716069117337937e-03
   82    99    3.1135020079025766e+04    3.2638242515235661e-03
   83     0    0.0000000000000000e+00    0.0000000000000000e+00
   83     1   4.6541981962426533e-167   3.8630947572739798e-170
   83     2   4.5171594854783375e-142   9.3741674981052269e-146
   83     3   1.8749560058295196e-127   1.7295666413692807e-131
   83     4   4.4307529320322146e-117   2.2994940405848921e-121
   83     5   4.9499383844734148e-109   1.6445423314527508e-113
   83     6   1.8717760316940202e-102   4.3198799401048362e-107
   83     7    6.8464763292076610e-97   1.1613170250612792e-101
   83     8    4.5336383673144846e-92    5.8902064725821432e-97
   83     9    8.1427714734229493e-88    8.3629409283333294e-93
   83    10    5.2278979352523655e-84    4.3514234187170087e-89
   83    11    1.4608964604843681e-80    1.0055297768327399e-85
   83    12    2.0548726446904527e-77    1.1892249436147713e-82
   83    13    1.6246848845835726e-74    8.0173114082968128e-80
   83    14    7.8675718240699519e-72    3.3501140529710127e-77
   83    15    2.4977181863602304e-69    9.2723174555276773e-75
   83    16    5.4915354692023979e-67    1.7933180079656973e-72
   83    17    8.7452421687650999e-65    2.5320783840562957e-70
   83    18    1.0469209613564352e-62    2.7064195934206229e-68
   83    19    9.7193335944017102e-61    2.2573656836762111e-66
   83    20    7.1841336165519957e-59    1.5074974253905484e-64
   83    21    4.3240160211452527e-57    8.2391689913021812e-63
   83    22    2.1605865024430240e-55    3.7555744989020553e-61
   83    23    9.1138811672204448e-54    1.4512286116075558e-59
   83    24    3.2932791102898936e-52    4.8223060144633259e-58
   83    25    1.0325604653749697e-50    1.3952983752349934e-56
   83    26    2.8410362556526174e-49    3.5544036731896604e-55
   83    27    6.9289628139134465e-48    8.0501578008886478e-54
   83    28    1.5113672288312393e-46    1.6351832355012081e-52
   83    29    2.9720309488175637e-45    3.0022039462969686e-51
   83    30    5.3068402005794951e-44    5.0172773135218832e-50
   83    31    8.6602170632391958e-43    7.6805603352842508e-49
   83    32    1.2991948429382090e-41    1.0831677212208493e-47
   83    33    1.8012754585102426e-40    1.4145823275073954e-46
   83    34    2.3192464642242374e-39    1.7188586187806126e-45
   83    35    2.7854296935236634e-38    1.9516529758089977e-44
   83    36    3.1330783191609118e-37    2.0788741169751504e-43
   83    37    3.3127960602069950e-36    2.0849155853370478e-42
